u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge,tunnel,width,junction
3579432161,561035338,0,309956783,West 121st Street,residential,,True,False,266.248,"LINESTRING (-73.958727 40.8100023, -73.9588689 40.81006, -73.9613804 40.8111279, -73.9614867 40.8111729)",,,,,,,
3579432161,3579432162,0,455689184,Amsterdam Avenue,secondary,,False,False,80.08200000000001,"LINESTRING (-73.958727 40.8100023, -73.9586791 40.8100677, -73.9583231 40.8105609, -73.9582686 40.8106334)",,,,,,,
3579432162,1506599378,0,5672571,West 122nd Street,residential,,False,False,263.634,"LINESTRING (-73.9582686 40.8106334, -73.9583963 40.810689, -73.9609182 40.8117536, -73.9610036 40.8117893)",,,,,,,
3579432162,42438928,0,309956784,Amsterdam Avenue,secondary,,False,False,80.99300000000001,"LINESTRING (-73.9582686 40.8106334, -73.958213 40.8107103, -73.9578513 40.811208, -73.957805 40.8112717)",,,,,,,
3579432162,42435380,0,418371676,Morningside Drive,tertiary,25 mph,False,True,188.04600000000002,"LINESTRING (-73.9582686 40.8106334, -73.9581429 40.8105786, -73.9574838 40.8102912, -73.9574094 40.8102566, -73.9573444 40.8102093, -73.9572895 40.8101589, -73.9572426 40.8101116, -73.9571574 40.8099792, -73.9571264 40.8098839, -73.9571171 40.8097726, -73.9571279 40.8096669, -73.9571535 40.8095879, -73.9571916 40.8095061, -73.9572178 40.8094516, -73.9572467 40.8093981)",2,,,,,,
3579432162,3579432161,0,455689184,Amsterdam Avenue,secondary,,False,True,80.082,"LINESTRING (-73.9582686 40.8106334, -73.9583231 40.8105609, -73.9586791 40.8100677, -73.958727 40.8100023)",,,,,,,
3584752508,42433281,0,24264070,Washington Square North,residential,25 mph,True,False,164.199,"LINESTRING (-73.9969733 40.7314159, -73.9970676 40.7314632, -73.9976165 40.7317294, -73.9985511 40.7321855, -73.998612 40.732215)",1,,,,,,
3584752508,42433298,0,"[352705236, 1232833559]",Washington Square North,residential,25 mph,False,"[False, True]",141.01399999999998,"LINESTRING (-73.9969733 40.7314159, -73.9968788 40.7313695, -73.9968302 40.7313454, -73.9962598 40.7310629, -73.9956403 40.7307561, -73.9955715 40.7307232)",2,,,,,,
3588508439,42429630,0,5669829,Murray Street,residential,25 mph,True,False,76.826,"LINESTRING (-74.0146236 40.7154525, -74.0146866 40.7155046, -74.0147322 40.7155334, -74.0152209 40.7157579, -74.0153827 40.7158297)",2,,,,,,
3588508439,246858435,0,"[46160106, 770524298, 1233049077]",Murray Street,residential,25 mph,False,"[False, True]",94.831,"LINESTRING (-74.0146236 40.7154525, -74.0146135 40.7154507, -74.0145877 40.7154462, -74.0145504 40.7154399, -74.0137651 40.7153175, -74.0136849 40.7153045, -74.0136227 40.7152938, -74.0135224 40.7152775)",4,,,,,,
3607948335,3607948339,0,355190652,,unclassified,,False,True,15.323,"LINESTRING (-73.9207017 40.7981527, -73.9205773 40.7982533)",,,,,,,
3607948335,277482068,0,850872700,Bronx Shore Road,unclassified,,True,False,184.50900000000001,"LINESTRING (-73.9207017 40.7981527, -73.920655 40.7981173, -73.9205284 40.7980279, -73.9203871 40.7979502, -73.9202293 40.7978698, -73.9200864 40.797806, -73.9196856 40.7976397, -73.9195523 40.7975703, -73.9194647 40.7975073, -73.9193919 40.7974373, -73.9193216 40.7973649, -73.9192546 40.797281, -73.9191986 40.7972001, -73.9191167 40.7970655)",,,,,,,
3607948339,3607948335,0,355190652,,unclassified,,False,False,15.323,"LINESTRING (-73.9205773 40.7982533, -73.9207017 40.7981527)",,,,,,,
3607948339,2054405689,0,375160033,Bronx Shore Road,unclassified,,True,False,83.872,"LINESTRING (-73.9205773 40.7982533, -73.9207897 40.798405, -73.9209116 40.7985062, -73.9210251 40.7986152, -73.921131 40.7987273, -73.9211668 40.7987685, -73.9212178 40.7988273)",,,,,,,
3607948344,2054405689,0,991043394,,unclassified,,False,True,10.295,"LINESTRING (-73.9212861 40.7987505, -73.9212178 40.7988273)",,,,,,,
3607948344,3607948335,0,850872700,Bronx Shore Road,unclassified,,True,False,82.95400000000001,"LINESTRING (-73.9212861 40.7987505, -73.9210912 40.7985147, -73.9209577 40.7983706, -73.9208376 40.79826, -73.920777 40.7982097, -73.9207017 40.7981527)",,,,,,,
3624790934,42436957,0,5670512,East 13th Street,unclassified,20 mph,False,True,228.55299999999997,"LINESTRING (-73.973799 40.726752, -73.9739005 40.7267947, -73.9760798 40.7277124, -73.9761698 40.7277504)",2,,,,,,
3624790934,42446584,0,477151469,Avenue D,residential,20 mph,False,True,81.73500000000001,"LINESTRING (-73.973799 40.726752, -73.97384 40.726696, -73.974127 40.7263032, -73.9742215 40.7261741, -73.974269 40.726109)",2,,,,,,
3624790934,1989931095,0,1159052040,East 13th Street,unclassified,20 mph,False,False,111.563,"LINESTRING (-73.973799 40.726752, -73.9730207 40.7264159, -73.9726487 40.7262553)",,,,,,,
3630219668,42437074,0,357946354,Clinton Street,residential,25 mph,True,False,137.42,"LINESTRING (-73.9856527 40.717928, -73.9856425 40.71798, -73.9850967 40.7190403, -73.9850756 40.7190825)",1,,,,,,
3630249566,3785707059,0,"[40337665, 1241559458, 46361719]",Williamsburg Bridge,motorway,35 mph,True,False,628.148,"LINESTRING (-73.9858243 40.7176161, -73.9855158 40.7175229, -73.9853646 40.7174772, -73.9842574 40.7171427, -73.9836174 40.7169514, -73.9820133 40.7164723, -73.9801246 40.7159026, -73.9788947 40.7155363)",4,,,yes,,,
3631837584,3631837585,0,358226652,,motorway_link,,True,False,107.471,"LINESTRING (-73.9418238 40.784547, -73.9422855 40.7843965, -73.9424313 40.7843335, -73.9425686 40.784264, -73.9427188 40.7841914, -73.9429425 40.7840873)",1,,,,,,
3631837584,42433422,0,"[968403921, 32961937, 5670186]",FDR Drive,motorway,40 mph,True,False,683.074,"LINESTRING (-73.9418238 40.784547, -73.9422943 40.7843068, -73.9425274 40.7841857, -73.9426457 40.7841241, -73.9427604 40.7840608, -73.9428746 40.7839946, -73.9429829 40.7839252, -73.9430921 40.7838523, -73.9431949 40.7837769, -73.9432953 40.7836975, -73.9433885 40.7836166, -73.9434796 40.7835332, -73.9435646 40.7834456, -73.9436401 40.7833636, -73.9437175 40.7832709, -73.9437968 40.7831682, -73.9438642 40.7830728, -73.943926 40.7829759, -73.9439748 40.7828918, -73.9440328 40.7827848, -73.9440811 40.7826816, -73.9441249 40.7825804, -73.9441625 40.7824789, -73.9441993 40.7823635, -73.944224 40.7822575, -73.9442453 40.7821557, -73.944262 40.7820517, -73.9442726 40.7819592, -73.9442793 40.7818593, -73.9442812 40.7817472, -73.944275 40.7816337, -73.9442671 40.7815243, -73.9442538 40.781421, -73.9442337 40.7813135, -73.944029 40.7804599, -73.9439642 40.7802392, -73.9438952 40.7800357, -73.9438173 40.7798294, -73.9437294 40.7796262, -73.9435413 40.7792164)",3,FDR,,yes,,,
3631837585,42433385,0,953810800,FDR Drive,secondary,25 mph,True,False,70.512,"LINESTRING (-73.9429425 40.7840873, -73.9431666 40.7839301, -73.9432668 40.7838537, -73.943368 40.7837768, -73.9434635 40.7837003, -73.9435282 40.7836354)",2,,,,,,
3639382767,561042199,0,771759765,East 40th Street,residential,,True,False,9.62,"LINESTRING (-73.9786749 40.750875, -73.9785737 40.7508349)",,,,,,,
3639382767,3639382768,0,771759766,Park Avenue,primary,25 mph,True,False,7.603,"LINESTRING (-73.9786749 40.750875, -73.9787032 40.7508601, -73.9787478 40.7508347)",1,,,,,,
3639382768,561042195,0,771759769,Park Avenue,primary,25 mph,True,False,71.887,"LINESTRING (-73.9787478 40.7508347, -73.9791119 40.750327, -73.9791544 40.7502663)",3,,,,,,
3639382769,42443807,0,511699179,Vanderbilt Avenue,residential,,False,False,72.079,"LINESTRING (-73.9778381 40.7531481, -73.9778213 40.7531713, -73.9778091 40.7531884, -73.977469 40.7536686, -73.9774323 40.7537188)",2,,,,,,
3639382769,42445917,0,"[1106482769, 511699178]",East 43rd Street,residential,25 mph,True,False,89.773,"LINESTRING (-73.9778381 40.7531481, -73.9778515 40.753138, -73.9778711 40.7531315, -73.9778906 40.7531295, -73.977913 40.7531306, -73.977939 40.7531369, -73.9779608 40.7531455, -73.9783286 40.7533008, -73.9786802 40.7534472, -73.9787764 40.7534863)","['2', '1']",,,,,,
3640160572,277482085,0,828557383,,unclassified,,False,False,30.204,"LINESTRING (-73.9255447 40.8000254, -73.9252866 40.7998367)",,,,,,,
3640160572,277481521,0,"[25464482, 122625739]",,motorway_link,,True,False,549.8979999999999,"LINESTRING (-73.9255447 40.8000254, -73.9257076 40.7999643, -73.9258157 40.799913, -73.9258908 40.7998701, -73.9259728 40.7998165, -73.9260294 40.7997777, -73.926096 40.7997255, -73.926152 40.7996732, -73.9261893 40.7996231, -73.9262316 40.7995428, -73.9262488 40.7994849, -73.9262574 40.7994338, -73.9262587 40.7993607, -73.9262496 40.799301, -73.9262335 40.7992462, -73.9262095 40.7991919, -73.9261793 40.7991407, -73.9261396 40.7990855, -73.9260891 40.7990348, -73.9260126 40.7989796, -73.9259194 40.7989222, -73.9255595 40.7987178, -73.9252488 40.7985499, -73.9249983 40.798422, -73.9247312 40.7982928, -73.9244497 40.7981634, -73.9243114 40.7981008, -73.9241692 40.7980401, -73.9240257 40.7979827, -73.9239143 40.797944, -73.9237873 40.7979052, -73.9236638 40.7978733, -73.9235274 40.797842, -73.9233841 40.7978162, -73.9229261 40.7977444, -73.9228142 40.7977222, -73.9227083 40.7976939, -73.9226117 40.7976634, -73.9225295 40.7976293, -73.9224316 40.7975827, -73.9223486 40.7975362, -73.9222703 40.7974846, -73.922169 40.7974138, -73.921928 40.797244)",,,,yes,,,
3640160580,3640160581,0,359260550,,unclassified,,False,False,14.802,"LINESTRING (-73.9239157 40.8001534, -73.9239374 40.8000213)",,,,,,,
3640160580,277482087,0,1287299167,Bronx Shore Road,unclassified,,True,False,106.971,"LINESTRING (-73.9239157 40.8001534, -73.9240588 40.8001729, -73.9242392 40.8001896, -73.9244013 40.8001955, -73.9245547 40.8001919, -73.9247203 40.800184, -73.9248527 40.8001696, -73.9249914 40.800149, -73.9251737 40.8001178)",,,no,,,,
3640160581,3640160580,0,359260550,,unclassified,,False,True,14.802,"LINESTRING (-73.9239374 40.8000213, -73.9239157 40.8001534)",,,,,,,
3640160581,3549074022,0,25464553,Bronx Shore Road,unclassified,,False,False,24.719,"LINESTRING (-73.9239374 40.8000213, -73.9237836 40.800005, -73.9236481 40.7999838)",,,,,,,
3640160581,277482085,0,25464553,Bronx Shore Road,unclassified,,False,True,129.169,"LINESTRING (-73.9239374 40.8000213, -73.9240647 40.8000303, -73.9241787 40.8000289, -73.9242912 40.8000159, -73.9244013 40.7999932, -73.9244958 40.7999681, -73.9245958 40.7999299, -73.9246739 40.7998882, -73.9247659 40.7998227, -73.9248708 40.7997408, -73.9249405 40.7997195, -73.924989 40.7997165, -73.9250405 40.7997139, -73.9250955 40.7997217, -73.9251459 40.7997363, -73.9251969 40.7997618, -73.9252866 40.7998367)",,,,,,,
3640160611,9153831810,0,"[25464506, 25464469]",,motorway_link,,True,False,538.0540000000001,"LINESTRING (-73.9227672 40.7937545, -73.9215209 40.7948409, -73.9213296 40.7950034, -73.9211498 40.795171, -73.9209712 40.7953409, -73.9208014 40.7955095, -73.9206189 40.7956844, -73.9204235 40.7958522, -73.9202544 40.7960005, -73.9198353 40.7963652, -73.9197721 40.7964256, -73.9197092 40.7964973, -73.9196645 40.7965624, -73.9196194 40.7966525, -73.9195946 40.7967223, -73.919575 40.7967944, -73.9195628 40.7968632, -73.9195614 40.7969336, -73.9195691 40.7970081, -73.9195824 40.7970767, -73.9196022 40.7971457, -73.9196286 40.797211, -73.9196664 40.7972772, -73.9197028 40.797324, -73.9197379 40.7973665, -73.9197939 40.7974202, -73.9198544 40.7974684, -73.9199214 40.7975127, -73.9199878 40.7975505, -73.9200669 40.7975829)",2,,,yes,yes,,
3640160611,11939017636,0,"[1287299157, 1287299158]",,motorway_link,,True,False,308.374,"LINESTRING (-73.9227672 40.7937545, -73.9218586 40.7943716, -73.9209969 40.7950682, -73.9207073 40.7953151, -73.9201985 40.7957279)","['2', '1']",,,yes,,,
3670609093,42446245,0,25196678,Attorney Street,residential,25 mph,False,True,53.055,"LINESTRING (-73.9836452 40.7199847, -73.9836726 40.7199302, -73.9838193 40.7196323, -73.9838123 40.7195316)",,,,,,,
3670609093,1919595912,0,362811088,Attorney Street,residential,25 mph,True,False,141.026,"LINESTRING (-73.9836452 40.7199847, -73.9836233 40.7200226, -73.9830663 40.721088, -73.9830269 40.7211632)",,,,,,,
3670609093,42432078,0,845781114,Stanton Street,residential,25 mph,True,False,77.092,"LINESTRING (-73.9836452 40.7199847, -73.9835782 40.7199642, -73.9828608 40.719744, -73.9827973 40.7197245)",,,,,,,
3702296508,42443119,0,"[807371089, 46130049, 421844229]",East 128th Street,primary,25 mph,True,False,209.38800000000003,"LINESTRING (-73.9342104 40.8055775, -73.93322 40.8051587, -73.9330483 40.8050861, -73.9324254 40.8048236, -73.9323855 40.804803, -73.9323431 40.8047761, -73.9323146 40.8047525, -73.932292 40.8047226, -73.9322772 40.8046982, -73.9322716 40.8046701, -73.9322727 40.8046359, -73.9322876 40.8045959, -73.9323176 40.8045404)",2,,,,,,
3718637426,42431260,0,165398358,9th Avenue,residential,,False,True,81.081,"LINESTRING (-73.9166074 40.8643376, -73.9166408 40.864293, -73.9168472 40.8639988, -73.9169027 40.8639195, -73.9169777 40.8638122, -73.9170603 40.8636939)",,,,,,,
3718672443,9170816532,0,"[439801900, 693838030]",Columbus Avenue,primary,25 mph,True,False,81.126,"LINESTRING (-73.9815824 40.773612, -73.9816254 40.7735503, -73.9819748 40.7730715, -73.9820473 40.772973)",4,,,,,,
3718672443,1061531707,0,1043341289,West 66th Street,secondary,25 mph,True,False,52.266,"LINESTRING (-73.9815824 40.773612, -73.9816978 40.77366, -73.9820087 40.7737932, -73.9821234 40.7738424)",3,,,,,,
3772840882,42452310,0,373857803,Washington Street,residential,,True,False,48.906000000000006,"LINESTRING (-74.0138882 40.7095053, -74.0139103 40.7094507, -74.0140315 40.7091325, -74.0140377 40.7091158, -74.0140498 40.7090829)",1,,,,,,
3772840882,42436187,0,413051876,Albany Street,residential,25 mph,True,False,79.119,"LINESTRING (-74.0138882 40.7095053, -74.0138307 40.7094809, -74.0131711 40.7091956, -74.0131355 40.7091789, -74.0131064 40.7091591, -74.013089 40.7091384)",1,,,,,,
3772840882,6417761624,0,"[374421069, 1230946437, 1021525071]","['Cedar Street', 'Washington Street']",residential,25 mph,True,False,151.76100000000002,"LINESTRING (-74.0138882 40.7095053, -74.0138628 40.7095661, -74.0137041 40.7099524, -74.0136938 40.7099778, -74.013687 40.710005, -74.0136883 40.7100289, -74.013695 40.7100533, -74.0137164 40.7100787, -74.013754 40.7101041, -74.0138096 40.7101285, -74.0143175 40.7103511, -74.0143514 40.710367, -74.0143853 40.7103829, -74.0144338 40.710405, -74.0144707 40.7104286, -74.0145111 40.7104629, -74.0145419 40.7105022)",1,,,,,,
3783071109,42440401,0,"[456313635, 421825695]",East Houston Street,primary,25 mph,True,False,75.382,"LINESTRING (-73.9829678 40.721278, -73.9834869 40.7214368, -73.9837008 40.7215004, -73.9837985 40.7215294)",2,,,,,,
3783071112,1919595923,0,374923974,Ridge Street,residential,25 mph,True,False,13.681,"LINESTRING (-73.9821197 40.7210194, -73.9821814 40.7209056)",,,,,,,
3783071112,3783071109,0,"[421825696, 993797877]",East Houston Street,primary,25 mph,True,False,77.03999999999999,"LINESTRING (-73.9821197 40.7210194, -73.9827157 40.7212016, -73.9828747 40.7212502, -73.9829678 40.721278)",2,,,,,,
3785522931,42433377,0,46240377,FDR Drive,unclassified,25 mph,True,False,90.925,"LINESTRING (-73.9410405 40.7850458, -73.9411541 40.7849733, -73.9418227 40.7846483, -73.9419442 40.7846006)",1,,,,,,
3785522931,42456091,0,46694768,East 100th Street,residential,,True,False,174.43900000000002,"LINESTRING (-73.9410405 40.7850458, -73.9410974 40.7850707, -73.9416434 40.7853001, -73.9417067 40.7853268, -73.9427233 40.7857565, -73.9428466 40.7858143)",,,,,,,
3785532381,3785532382,0,32961932,,motorway_link,,True,False,27.562999999999995,"LINESTRING (-73.9441831 40.780193, -73.944153 40.7800463, -73.9441416 40.7800076, -73.9441267 40.7799737, -73.9441142 40.7799516)",1,,,,,,
3785532381,8828140387,0,581189155,York Avenue,secondary,25 mph,True,False,49.994,"LINESTRING (-73.9441831 40.780193, -73.9441974 40.7801175, -73.9442152 40.7800603, -73.9442491 40.7799862, -73.9443419 40.779848, -73.9443667 40.7797691)",2,,,,,,
3785532382,42433421,0,964294641,,motorway_link,,True,False,31.769,"LINESTRING (-73.9441142 40.7799516, -73.9440768 40.7799092, -73.9438959 40.7797186)",1,,,,,,
3785532382,6289180298,0,993524202,York Avenue,secondary,,True,False,62.366,"LINESTRING (-73.9441142 40.7799516, -73.944092 40.7799833, -73.9440777 40.7800238, -73.9440727 40.7800536, -73.9440712 40.7801089, -73.9440757 40.7801651, -73.9441571 40.7805009)",2,,,,,,
3785575833,42427965,0,46211838,East 61st Street,secondary,25 mph,True,False,62.003,"LINESTRING (-73.958169 40.7596406, -73.9585033 40.7597814, -73.9586828 40.7598582, -73.9588108 40.7599137)",4,,,,,,
3785585954,1775176473,0,198924727,2nd Avenue,primary,25 mph,True,False,11.682,"LINESTRING (-73.9640313 40.7610569, -73.9640978 40.7609647)",6,,,,,,
3785586743,3785586748,0,"[375164210, 649455386]",,trunk_link,,True,False,98.894,"LINESTRING (-73.9646643 40.7599331, -73.9645049 40.7598859, -73.964113 40.7597254, -73.9640915 40.7597188, -73.9640748 40.7597164, -73.9640567 40.7597165, -73.9640417 40.7597207, -73.9640253 40.7597303, -73.9640123 40.7597424, -73.9639496 40.759822, -73.9637529 40.7600127)",1,,,,,,
3785586743,42423565,0,375164212,East 58th Street,residential,25 mph,True,False,64.665,"LINESTRING (-73.9646643 40.7599331, -73.9645205 40.7598584, -73.9641086 40.7596822, -73.9640002 40.7596426)",2,,,,,,
3786728557,42433431,0,"[961825347, 32963302]",FDR Drive,motorway,40 mph,True,False,264.629,"LINESTRING (-73.9293306 40.797172, -73.9293311 40.7970896, -73.9293474 40.7969336, -73.9293828 40.7967172, -73.9294283 40.7965102, -73.929483 40.7962939, -73.9295517 40.7960892, -73.929625 40.7958889, -73.9296774 40.7957756, -73.929787 40.7955866, -73.9299104 40.7954055, -73.9300561 40.7952084, -73.9301287 40.7951138, -73.9301987 40.7950253, -73.9302797 40.7949399)","['4', '3']",FDR,,,,,
3786728678,42422110,0,5669552,,motorway_link,,True,False,27.576,"LINESTRING (-73.9340754 40.8020916, -73.9340485 40.8020855, -73.9340222 40.8020828, -73.9339927 40.8020828, -73.933959 40.802085, -73.9338978 40.8020934, -73.9338695 40.8021005, -73.9338263 40.8021141, -73.9337985 40.8021284, -73.9337706 40.8021471)",1,,,,,,
3786728678,3786728679,0,1068246256,2nd Avenue,primary,25 mph,True,False,16.821,"LINESTRING (-73.9340754 40.8020916, -73.9341194 40.8020305, -73.934173 40.8019596)",4,,,,,,
3786728679,42443105,0,1068246256,2nd Avenue,primary,25 mph,True,False,63.910000000000004,"LINESTRING (-73.934173 40.8019596, -73.9344897 40.8015093, -73.9345304 40.8014525)",4,,,,,,
3786728763,42423170,0,"[5669177, 122625731, 32965206]",,motorway_link,30 mph,True,False,309.472,"LINESTRING (-73.9295616 40.8011674, -73.9297915 40.8013466, -73.9298964 40.8014334, -73.9299996 40.8015174, -73.9301006 40.8015902, -73.9302107 40.8016564, -73.9303152 40.8017065, -73.9304424 40.8017619, -73.9308466 40.8019289, -73.9313211 40.8021239, -73.9326159 40.8026802)","['2', '3']",,,yes,,,
3786728763,5959765085,0,"[894063728, 933666191]",,motorway_link,,True,False,527.13,"LINESTRING (-73.9295616 40.8011674, -73.9296958 40.801367, -73.9299571 40.8016329, -73.9300426 40.8017431, -73.9300904 40.8018258, -73.9301264 40.801925, -73.9301623 40.8020379, -73.9301977 40.8022698, -73.9302275 40.8024326, -73.9302671 40.8026482, -73.9303203 40.8028411, -73.9303849 40.8030297, -73.9304471 40.803189, -73.9305004 40.8033264, -73.9305597 40.8034451, -73.9306554 40.803627, -73.9307561 40.8038017, -73.9309153 40.8040517, -73.9310748 40.8042913, -73.9312139 40.8044867, -73.9314206 40.8047684, -73.9318031 40.8052502, -73.9319966 40.8054723)",1,,,yes,,,
3786728788,6511274595,0,"[681691020, 398412590, 990639824, 908137267, 690757588, 690757587]",,motorway_link,30 mph,True,False,481.4440000000001,"LINESTRING (-73.9320106 40.8039604, -73.9316222 40.8039786, -73.9315369 40.8039832, -73.9314621 40.80399, -73.9313935 40.8040008, -73.9313216 40.8040184, -73.9312489 40.80404, -73.9311953 40.8040581, -73.9311557 40.8040754, -73.9311131 40.8041005, -73.9310802 40.8041256, -73.9310466 40.8041689, -73.931027 40.804209, -73.9310125 40.8042538, -73.9310024 40.8042986, -73.9309977 40.8043488, -73.9309993 40.8043975, -73.9310178 40.804461, -73.9310486 40.8045199, -73.9312173 40.8047409, -73.9313959 40.8049595, -73.93157 40.8051648, -73.9318199 40.8054433, -73.932013 40.8056516, -73.9322146 40.8058685, -73.9324081 40.8060755, -73.9326083 40.8062821, -73.9327851 40.8064606, -73.9329978 40.8066626, -73.9332139 40.8068677, -73.9335118 40.8070815)",1,,,,building_passage,,
3786741452,9153702893,0,939401951,East 128th Street,primary,25 mph,True,False,22.094,"LINESTRING (-73.9346439 40.8057132, -73.9344127 40.8056191)",2,,,,,,
3786901738,3786901743,0,5673380,Park Avenue,primary,25 mph,True,False,83.424,"LINESTRING (-73.9817513 40.7463887, -73.9816935 40.746452, -73.9813409 40.7469563, -73.9812683 40.7470429)",2,,,,,,
3786901738,561042199,0,"[44165026, 46520834, 44165029]",Park Avenue Tunnel,primary,25 mph,True,False,565.8170000000001,"LINESTRING (-73.9817513 40.7463887, -73.9817784 40.7464303, -73.9817881 40.746457, -73.9817879 40.746483, -73.9814344 40.7469622, -73.9790005 40.7503059, -73.9786311 40.7507851, -73.9786027 40.750811, -73.9785737 40.7508349)",1,,,,yes,,
3786901743,561042190,0,384178814,East 34th Street,primary,25 mph,False,False,17.854,"LINESTRING (-73.9812683 40.7470429, -73.9814513 40.7471239)",4,,,,,,
3786901743,42434951,0,989793293,Park Avenue,primary,25 mph,True,False,85.94800000000001,"LINESTRING (-73.9812683 40.7470429, -73.9811908 40.7471348, -73.9808026 40.7476517, -73.9807576 40.7477119)",3,,,,,,
3786901743,42445374,0,"[1088325195, 571651963]",East 34th Street,primary,25 mph,False,True,148.146,"LINESTRING (-73.9812683 40.7470429, -73.9811841 40.7470063, -73.9808685 40.7468789, -73.9798409 40.7464466, -73.9797283 40.7463997)","['5', '4']",,,,,,
3788379733,42440838,0,438901427,Canal Street,trunk,25 mph,False,False,111.438,"LINESTRING (-74.0053547 40.7218819, -74.0055222 40.7219973, -74.005899 40.7222714, -74.006205 40.7224876, -74.006317 40.7225692)",5,,,,,,
3788379733,4143859873,0,485056263,Canal Street,trunk,25 mph,False,True,32.212,"LINESTRING (-74.0053547 40.7218819, -74.0051918 40.721768, -74.0050747 40.7216847)",4,,,,,,
3788379733,42430136,0,539024460,6th Avenue,primary,25 mph,True,False,44.408,"LINESTRING (-74.0053547 40.7218819, -74.0053688 40.7219233, -74.0053816 40.7219867, -74.0053861 40.7220605, -74.005386 40.7220752, -74.0053809 40.7221176, -74.0053673 40.7221797, -74.0053408 40.722276)",4,,,,,,
3829675223,370924957,0,"[32939187, 32939516, 32939515]",,motorway_link,,True,False,407.9149999999999,"LINESTRING (-73.9669654 40.7523347, -73.9669188 40.7523635, -73.9668793 40.7523804, -73.9668589 40.7523851, -73.9668368 40.7523879, -73.9667868 40.7523892, -73.9667366 40.752381, -73.9666589 40.7523624, -73.9665983 40.7523415, -73.9665381 40.7523165, -73.966495 40.7522981, -73.9655054 40.7518744, -73.9654335 40.7518498, -73.9653664 40.7518314, -73.9653154 40.7518218, -73.9652675 40.7518176, -73.9652217 40.7518167, -73.9651644 40.7518198, -73.9651185 40.7518232, -73.9650588 40.7518317, -73.9649936 40.7518477, -73.9649512 40.751863, -73.9649028 40.7518817, -73.9648537 40.7519064, -73.9648017 40.7519376, -73.9647638 40.7519648, -73.9647304 40.7519956, -73.9646039 40.7521359, -73.964003 40.7527749, -73.9636299 40.7531532, -73.9635777 40.7532043, -73.9634768 40.7532826, -73.9633333 40.7534038)",1,,,yes,,,
3829675223,42438898,0,"[32939224, 46518739]","['General Douglas MacArthur Plaza', 'East 48th Street']",unclassified,30 mph,True,False,258.061,"LINESTRING (-73.9669654 40.7523347, -73.9668744 40.7524833, -73.966856 40.7525004, -73.9668375 40.7525075, -73.9668138 40.7525098, -73.966795 40.7525073, -73.9667745 40.7525011, -73.9654544 40.7519528, -73.9654094 40.7519428, -73.9653526 40.7519373, -73.965301 40.7519385, -73.9652501 40.7519425, -73.9652098 40.7519523, -73.9651664 40.751965, -73.9651286 40.7519862, -73.9650895 40.7520173, -73.9650539 40.7520514, -73.9648346 40.7522806, -73.9648126 40.752304, -73.964798 40.7523292, -73.964791 40.7523565, -73.9647889 40.7523781, -73.9647953 40.7524048, -73.9648047 40.7524305, -73.9648208 40.7524598, -73.9648432 40.7524887, -73.964881 40.7525179, -73.9649161 40.75254)",1,,,,,,
3831856757,5852272391,0,"[465066386, 46201643, 23048548, 654756710]",1st Avenue Tunnel,primary,25 mph,True,False,674.544,"LINESTRING (-73.970531 40.7479653, -73.9699771 40.7487298, -73.9675604 40.7520303, -73.9673956 40.752247, -73.967132 40.7526057, -73.9670247 40.7527459, -73.9667179 40.753173, -73.9666912 40.7532129, -73.9666582 40.7532743)","['2', '1']",,,,yes,,
3831856757,42455929,0,"[380098431, 654561413, 351224631]",1st Avenue,primary,,True,False,113.69200000000001,"LINESTRING (-73.970531 40.7479653, -73.9704824 40.7481391, -73.9704547 40.7482226, -73.9704165 40.7483046, -73.970063 40.748792, -73.9700223 40.7488361, -73.9699706 40.7488839)","['2', '1']",,,,,,
3834923371,1701844605,0,936537011,,motorway_link,,True,False,27.345,"LINESTRING (-73.9759838 40.747269, -73.9759921 40.747287, -73.9760071 40.7473021, -73.9760315 40.7473172, -73.9760606 40.7473323, -73.9762355 40.7474172)",3,,,,,,
3843180751,277482105,0,194933380,Sunken Meadow Loop,unclassified,,False,True,45.907,"LINESTRING (-73.9180395 40.7966003, -73.9181893 40.7966736, -73.9182432 40.7966963, -73.9182995 40.7967179, -73.9183534 40.7967316, -73.9184101 40.7967379, -73.9184623 40.7967398, -73.918538 40.7967373)",,,,,,,
3843180751,2054405674,0,"[828561963, 828561965]",Sunken Meadow Loop,unclassified,,True,False,39.395,"LINESTRING (-73.9180395 40.7966003, -73.9180144 40.7965433, -73.9180074 40.7965094, -73.9180044 40.7964722, -73.918008 40.7964395, -73.91806 40.7963331, -73.9180997 40.7962629)",,,,,,,
3858909357,2099150501,0,5671009,Mount Morris Park West,residential,,True,False,80.44,"LINESTRING (-73.9457212 40.8045239, -73.9461306 40.8039603, -73.9461817 40.80389)",,,,,,,
3858909357,42445215,0,5671298,West 121st Street,residential,,True,False,150.46,"LINESTRING (-73.9457212 40.8045239, -73.9458214 40.8045664, -73.947205 40.8051527, -73.9472816 40.8051841)",,,,,,,
3884569924,3884569931,0,496990645,Pearl Street,primary,25 mph,False,True,17.302,"LINESTRING (-74.0012106 40.7100562, -74.0011123 40.7101928)",4,,,,,,
