osmid,y,x,highway,street_count,ref,geometry
1764400286,40.8616359,-73.9247646,traffic_signals,5,,POINT (-73.9247646 40.8616359)
1764400288,40.8618235,-73.9241374,,3,,POINT (-73.9241374 40.8618235)
1764400297,40.8612972,-73.9255794,crossing,3,,POINT (-73.9255794 40.8612972)
1764400300,40.8614188,-73.9251086,,3,,POINT (-73.9251086 40.8614188)
1764400302,40.8614596,-73.924641,traffic_signals,3,,POINT (-73.924641 40.8614596)
1764400304,40.8619107,-73.9239021,,3,,POINT (-73.9239021 40.8619107)
1764424345,40.8589802,-73.9229261,traffic_signals,4,,POINT (-73.9229261 40.8589802)
1764626357,40.8632348,-73.9197718,,3,,POINT (-73.9197718 40.8632348)
1764647101,40.8625988,-73.929954,,3,,POINT (-73.929954 40.8625988)
1764647103,40.8623213,-73.9294361,,4,,POINT (-73.9294361 40.8623213)
1772136801,40.7048009,-74.0164093,traffic_signals,3,,POINT (-74.0164093 40.7048009)
1772136810,40.7048354,-74.0156504,traffic_signals,3,,POINT (-74.0156504 40.7048354)
1773055865,40.7135233,-73.9986438,,5,,POINT (-73.9986438 40.7135233)
1773060097,40.7140701,-73.9975839,,4,,POINT (-73.9975839 40.7140701)
1773060099,40.7137811,-73.9980743,,3,,POINT (-73.9980743 40.7137811)
1773063787,40.7146482,-73.9971597,,3,,POINT (-73.9971597 40.7146482)
1773063789,40.7150612,-73.9968638,traffic_signals,4,,POINT (-73.9968638 40.7150612)
1773066054,40.714091,-73.9974209,,4,,POINT (-73.9974209 40.714091)
1773076509,40.7209411,-73.9937236,,3,,POINT (-73.9937236 40.7209411)
1773076511,40.7202997,-73.9939846,,5,,POINT (-73.9939846 40.7202997)
1773076513,40.719922,-73.9941898,,3,,POINT (-73.9941898 40.719922)
1773076778,40.7216095,-73.993464,traffic_signals,4,,POINT (-73.993464 40.7216095)
1773078006,40.7223344,-73.9932044,traffic_signals,3,,POINT (-73.9932044 40.7223344)
1773082408,40.7227989,-73.993037,,4,,POINT (-73.993037 40.7227989)
1773082410,40.7241889,-73.992502,,4,,POINT (-73.992502 40.7241889)
1773084391,40.7252198,-73.9921355,,3,,POINT (-73.9921355 40.7252198)
1773084402,40.7270946,-73.9915448,traffic_signals,5,,POINT (-73.9915448 40.7270946)
1773084405,40.7263628,-73.9917292,traffic_signals,4,,POINT (-73.9917292 40.7263628)
1773084407,40.725616,-73.9919947,,4,,POINT (-73.9919947 40.725616)
1773084410,40.7248647,-73.9922618,traffic_signals,4,,POINT (-73.9922618 40.7248647)
1773121034,40.7277632,-73.9912281,traffic_signals,3,,POINT (-73.9912281 40.7277632)
1775176473,40.7609647,-73.9640978,,3,,POINT (-73.9640978 40.7609647)
1775176474,40.7606483,-73.9631118,motorway_junction,3,,POINT (-73.9631118 40.7606483)
1775201764,40.760832,-73.9629017,traffic_signals,4,,POINT (-73.9629017 40.760832)
1775260897,40.7164024,-73.994774,,3,,POINT (-73.994774 40.7164024)
1778676700,40.8007804,-73.9583604,,3,,POINT (-73.9583604 40.8007804)
1795811317,40.8142699,-73.939138,,1,,POINT (-73.939138 40.8142699)
1807940789,40.7973896,-73.9662364,turning_circle,1,,POINT (-73.9662364 40.7973896)
1815133244,40.7653658,-73.9875752,traffic_signals,4,,POINT (-73.9875752 40.7653658)
1825841655,40.7683054,-73.9822632,,3,,POINT (-73.9822632 40.7683054)
1825841693,40.7676843,-73.9817558,,3,,POINT (-73.9817558 40.7676843)
1825841704,40.7677227,-73.9821343,traffic_signals,3,,POINT (-73.9821343 40.7677227)
1825841742,40.7683994,-73.9816789,,3,,POINT (-73.9816789 40.7683994)
1825841743,40.7676746,-73.9818824,,3,,POINT (-73.9818824 40.7676746)
1829177258,40.8509184,-73.941609,,3,,POINT (-73.941609 40.8509184)
1905863520,40.812727,-73.949301,traffic_signals,4,,POINT (-73.949301 40.812727)
1918039864,40.7240975,-73.9927155,,4,,POINT (-73.9927155 40.7240975)
1918039869,40.7248879,-73.9949407,traffic_signals,4,,POINT (-73.9949407 40.7248879)
1918039876,40.7231066,-73.9894363,,3,,POINT (-73.9894363 40.7231066)
1918039877,40.7235954,-73.9910678,,4,,POINT (-73.9910678 40.7235954)
1918039880,40.7251622,-73.9958807,traffic_signals,4,,POINT (-73.9958807 40.7251622)
1918039896,40.7233601,-73.9902946,,4,,POINT (-73.9902946 40.7233601)
1918039897,40.7250344,-73.9953692,traffic_signals,4,,POINT (-73.9953692 40.7250344)
1918039898,40.7243691,-73.9934855,traffic_signals,4,,POINT (-73.9934855 40.7243691)
1918039901,40.7246266,-73.994208,traffic_signals,4,,POINT (-73.994208 40.7246266)
1918039904,40.7240472,-73.9925524,,4,,POINT (-73.9925524 40.7240472)
1919595910,40.7216715,-73.9847057,,4,,POINT (-73.9847057 40.7216715)
1919595911,40.7224119,-73.9871601,traffic_signals,4,,POINT (-73.9871601 40.7224119)
1919595912,40.7211632,-73.9830269,traffic_signals,4,,POINT (-73.9830269 40.7211632)
1919595914,40.7226441,-73.9879176,,4,,POINT (-73.9879176 40.7226441)
1919595915,40.7253844,-73.9968134,traffic_signals,4,,POINT (-73.9968134 40.7253844)
1919595917,40.726118,-73.998407,traffic_signals,4,,POINT (-73.998407 40.726118)
1919595918,40.7272378,-74.0006749,traffic_signals,4,,POINT (-74.0006749 40.7272378)
1919595921,40.7214151,-73.9838696,traffic_signals,4,,POINT (-73.9838696 40.7214151)
1919595922,40.7207645,-73.9812727,traffic_signals,4,,POINT (-73.9812727 40.7207645)
1919595923,40.7209056,-73.9821814,,4,,POINT (-73.9821814 40.7209056)
1919595924,40.7219214,-73.9855447,,4,,POINT (-73.9855447 40.7219214)
1919595925,40.7257539,-73.9976695,traffic_signals,4,,POINT (-73.9976695 40.7257539)
1919595926,40.7264932,-73.9991668,,4,,POINT (-73.9991668 40.7264932)
1919595927,40.7276175,-74.0014439,traffic_signals,4,,POINT (-74.0014439 40.7276175)
1919595928,40.7279861,-74.0021905,traffic_signals,4,,POINT (-74.0021905 40.7279861)
1934650086,40.7900272,-73.9265913,motorway_junction,3,46A,POINT (-73.9265913 40.7900272)
1989931095,40.7262553,-73.9726487,,1,,POINT (-73.9726487 40.7262553)
1996323622,40.7778592,-73.9819708,traffic_signals,4,,POINT (-73.9819708 40.7778592)
2029349871,40.7954481,-73.9757989,traffic_signals,4,,POINT (-73.9757989 40.7954481)
2054405674,40.7962629,-73.9180997,,2,,POINT (-73.9180997 40.7962629)
2054405680,40.7963147,-73.9175193,,2,,POINT (-73.9175193 40.7963147)
2054405689,40.7988273,-73.9212178,,3,,POINT (-73.9212178 40.7988273)
2061592973,40.7722404,-73.9899959,traffic_signals,4,,POINT (-73.9899959 40.7722404)
2075592658,40.8392951,-73.9373385,traffic_signals,3,,POINT (-73.9373385 40.8392951)
2075596386,40.8356703,-73.9395793,,3,,POINT (-73.9395793 40.8356703)
2093008357,40.8615058,-73.924849,,4,,POINT (-73.924849 40.8615058)
2099150501,40.80389,-73.9461817,,3,,POINT (-73.9461817 40.80389)
2140994070,40.8281028,-73.9347916,,3,,POINT (-73.9347916 40.8281028)
2140997997,40.8276031,-73.9357889,,4,,POINT (-73.9357889 40.8276031)
2140997998,40.82804,-73.9348364,,4,,POINT (-73.9348364 40.82804)
2141002590,40.8258024,-73.9361454,,3,,POINT (-73.9361454 40.8258024)
2141002593,40.8260626,-73.9358564,,3,,POINT (-73.9358564 40.8260626)
2141026491,40.807009,-73.9496555,traffic_signals,4,,POINT (-73.9496555 40.807009)
2141026492,40.8044957,-73.9514846,traffic_signals,4,,POINT (-73.9514846 40.8044957)
2141026493,40.8102335,-73.9472988,,4,,POINT (-73.9472988 40.8102335)
2141026494,40.8146014,-73.9441122,traffic_signals,4,,POINT (-73.9441122 40.8146014)
2141026495,40.8228991,-73.9380514,traffic_signals,4,,POINT (-73.9380514 40.8228991)
2141026496,40.8209346,-73.9394886,traffic_signals,4,,POINT (-73.9394886 40.8209346)
2141026497,40.8057431,-73.950577,traffic_signals,4,,POINT (-73.950577 40.8057431)
2141026498,40.8038654,-73.951949,traffic_signals,4,,POINT (-73.951949 40.8038654)
2141026499,40.7994068,-73.9552205,traffic_signals,3,,POINT (-73.9552205 40.7994068)
2141026500,40.8000053,-73.9547684,traffic_signals,4,,POINT (-73.9547684 40.8000053)
2141026501,40.8096148,-73.9477655,traffic_signals,4,,POINT (-73.9477655 40.8096148)
2141026502,40.8203089,-73.9399427,traffic_signals,4,,POINT (-73.9399427 40.8203089)
2141026503,40.8089395,-73.9482476,traffic_signals,4,,POINT (-73.9482476 40.8089395)
2141026504,40.8051196,-73.9510272,traffic_signals,4,,POINT (-73.9510272 40.8051196)
2141026505,40.8178179,-73.9417633,traffic_signals,4,,POINT (-73.9417633 40.8178179)
2141026506,40.8031843,-73.9524444,traffic_signals,4,,POINT (-73.9524444 40.8031843)
2141026507,40.8159452,-73.9431299,traffic_signals,4,,POINT (-73.9431299 40.8159452)
2141026508,40.811481,-73.9463951,traffic_signals,4,,POINT (-73.9463951 40.811481)
2141026509,40.8241529,-73.937135,traffic_signals,3,,POINT (-73.937135 40.8241529)
2141026510,40.8063799,-73.9501152,traffic_signals,4,,POINT (-73.9501152 40.8063799)
2141026511,40.8082629,-73.9487406,traffic_signals,4,,POINT (-73.9487406 40.8082629)
2141026513,40.8121043,-73.9459364,traffic_signals,4,,POINT (-73.9459364 40.8121043)
2141026514,40.8190607,-73.9408456,traffic_signals,4,,POINT (-73.9408456 40.8190607)
2141026515,40.8139768,-73.9445691,traffic_signals,4,,POINT (-73.9445691 40.8139768)
2141026516,40.8255672,-73.9361135,,3,,POINT (-73.9361135 40.8255672)
2141026518,40.8216091,-73.9389915,traffic_signals,4,,POINT (-73.9389915 40.8216091)
2141026520,40.818438,-73.9413096,traffic_signals,4,,POINT (-73.9413096 40.818438)
2141026521,40.8222778,-73.938504,traffic_signals,4,,POINT (-73.938504 40.8222778)
2141026522,40.8247731,-73.936687,traffic_signals,3,,POINT (-73.936687 40.8247731)
2141026523,40.8018838,-73.9533927,traffic_signals,4,,POINT (-73.9533927 40.8018838)
2141026524,40.8108572,-73.9468491,,4,,POINT (-73.9468491 40.8108572)
2141026525,40.8006259,-73.9543146,traffic_signals,4,,POINT (-73.9543146 40.8006259)
2141026532,40.8152726,-73.9436204,traffic_signals,4,,POINT (-73.9436204 40.8152726)
2141026534,40.8133573,-73.9450192,traffic_signals,4,,POINT (-73.9450192 40.8133573)
2141026536,40.8196887,-73.9403912,traffic_signals,4,,POINT (-73.9403912 40.8196887)
2141026538,40.8076346,-73.9491964,traffic_signals,4,,POINT (-73.9491964 40.8076346)
2141026540,40.81656,-73.942676,traffic_signals,4,,POINT (-73.942676 40.81656)
2141026542,40.8171915,-73.9422181,traffic_signals,4,,POINT (-73.9422181 40.8171915)
2141026544,40.8012531,-73.9538486,traffic_signals,4,,POINT (-73.9538486 40.8012531)
2141026546,40.8025132,-73.9529374,traffic_signals,4,,POINT (-73.9529374 40.8025132)
2141026548,40.8235315,-73.9375898,traffic_signals,3,,POINT (-73.9375898 40.8235315)
2141026551,40.8127308,-73.9454761,traffic_signals,4,,POINT (-73.9454761 40.8127308)
2298803426,40.7829311,-73.9314841,,3,,POINT (-73.9314841 40.7829311)
2298803428,40.7829307,-73.9308953,crossing,3,,POINT (-73.9308953 40.7829307)
2298803471,40.7841865,-73.9266152,,3,,POINT (-73.9266152 40.7841865)
2298803479,40.7833574,-73.9310461,,3,,POINT (-73.9310461 40.7833574)
2298803501,40.7842406,-73.9270236,,3,,POINT (-73.9270236 40.7842406)
2298803502,40.7844909,-73.9268059,,3,,POINT (-73.9268059 40.7844909)
2302133933,40.7407867,-73.9838144,traffic_signals,3,,POINT (-73.9838144 40.7407867)
2324482224,40.725685,-73.980768,traffic_signals,3,,POINT (-73.980768 40.725685)
2348991703,40.7690007,-73.9953043,,3,,POINT (-73.9953043 40.7690007)
2383895311,40.8213327,-73.9579208,,3,,POINT (-73.9579208 40.8213327)
2408221645,40.8515613,-73.9525431,,1,,POINT (-73.9525431 40.8515613)
2481877063,40.8119775,-73.9360407,,3,,POINT (-73.9360407 40.8119775)
2481877071,40.8122004,-73.9363359,,3,,POINT (-73.9363359 40.8122004)
2499757467,40.8417297,-73.9394169,traffic_signals,4,,POINT (-73.9394169 40.8417297)
2499757469,40.8420796,-73.9392752,,3,,POINT (-73.9392752 40.8420796)
2499803004,40.8386183,-73.9400452,,3,,POINT (-73.9400452 40.8386183)
2499803009,40.8386617,-73.9398419,traffic_signals,4,,POINT (-73.9398419 40.8386617)
2499827795,40.8407273,-73.9441028,,3,,POINT (-73.9441028 40.8407273)
2504882466,40.8350927,-73.9454337,traffic_signals,4,,POINT (-73.9454337 40.8350927)
2504882471,40.8349265,-73.9455412,,3,,POINT (-73.9455412 40.8349265)
2504882506,40.828736,-73.942224,traffic_signals,5,,POINT (-73.942224 40.828736)
2512378850,40.8351701,-73.9456168,traffic_signals,5,,POINT (-73.9456168 40.8351701)
2541754688,40.8418306,-73.9392469,,3,,POINT (-73.9392469 40.8418306)
2541754747,40.8175078,-73.9568442,traffic_signals,4,,POINT (-73.9568442 40.8175078)
2567558468,40.7139132,-73.9941658,,1,,POINT (-73.9941658 40.7139132)
2567558915,40.7158403,-73.9941372,,1,,POINT (-73.9941372 40.7158403)
2572245396,40.7172605,-73.9989003,,3,,POINT (-73.9989003 40.7172605)
2711029280,40.7583127,-73.9629223,traffic_signals,4,,POINT (-73.9629223 40.7583127)
2799368116,40.8082841,-73.9387971,traffic_signals,4,,POINT (-73.9387971 40.8082841)
2821304136,40.713618,-74.006753,traffic_signals,3,,POINT (-74.006753 40.713618)
2821304137,40.7130447,-74.0072254,traffic_signals,3,,POINT (-74.0072254 40.7130447)
2821304138,40.712544,-74.0076683,traffic_signals,3,,POINT (-74.0076683 40.712544)
2821304143,40.7117881,-74.0070888,traffic_signals,3,,POINT (-74.0070888 40.7117881)
2821304145,40.7120337,-74.0060831,traffic_signals,3,,POINT (-74.0060831 40.7120337)
2821304146,40.7121302,-74.0056926,,3,,POINT (-74.0056926 40.7121302)
2824895141,40.7059917,-74.0087767,,3,,POINT (-74.0087767 40.7059917)
2974462027,40.7712531,-73.9859388,turning_circle,1,,POINT (-73.9859388 40.7712531)
3037017931,40.7873097,-73.9321648,,1,,POINT (-73.9321648 40.7873097)
3037153849,40.7849334,-73.9351368,,3,,POINT (-73.9351368 40.7849334)
3039386415,40.7969764,-73.9185887,,3,,POINT (-73.9185887 40.7969764)
3039386649,40.7960473,-73.9195704,,3,,POINT (-73.9195704 40.7960473)
3040306430,40.7869316,-73.9312194,stop,3,,POINT (-73.9312194 40.7869316)
3099326116,40.7988778,-73.9520835,traffic_signals,4,,POINT (-73.9520835 40.7988778)
3099326117,40.8001332,-73.9511752,traffic_signals,4,,POINT (-73.9511752 40.8001332)
3099326118,40.8071315,-73.9460569,traffic_signals,4,,POINT (-73.9460569 40.8071315)
3099326119,40.8065066,-73.946526,traffic_signals,4,,POINT (-73.946526 40.8065066)
3099326120,40.8078108,-73.9455708,traffic_signals,4,,POINT (-73.9455708 40.8078108)
3099326121,40.8007573,-73.9507166,traffic_signals,4,,POINT (-73.9507166 40.8007573)
3099326122,40.8184849,-73.9375793,traffic_signals,4,,POINT (-73.9375793 40.8184849)
3099326124,40.8122349,-73.9423303,traffic_signals,4,,POINT (-73.9423303 40.8122349)
3099326126,40.819742,-73.9366464,traffic_signals,3,,POINT (-73.9366464 40.819742)
3099326127,40.8103559,-73.9437153,traffic_signals,4,,POINT (-73.9437153 40.8103559)
3099326128,40.8039962,-73.9483526,traffic_signals,4,,POINT (-73.9483526 40.8039962)
3099327930,40.8166504,-73.9389307,traffic_signals,4,,POINT (-73.9389307 40.8166504)
3099327931,40.8128495,-73.9418835,traffic_signals,4,,POINT (-73.9418835 40.8128495)
3099327935,40.8178749,-73.9380263,,3,,POINT (-73.9380263 40.8178749)
3099327937,40.8013803,-73.9502539,traffic_signals,4,,POINT (-73.9502539 40.8013803)
3099327940,40.8134711,-73.9414254,traffic_signals,4,,POINT (-73.9414254 40.8134711)
3099327944,40.8116007,-73.9428003,traffic_signals,4,,POINT (-73.9428003 40.8116007)
3099327945,40.8109749,-73.9432528,traffic_signals,4,,POINT (-73.9432528 40.8109749)
3099327948,40.8172567,-73.9384793,traffic_signals,3,,POINT (-73.9384793 40.8172567)
3099327950,40.8027375,-73.9492747,traffic_signals,4,,POINT (-73.9492747 40.8027375)
3099327951,40.8154373,-73.9399886,traffic_signals,4,,POINT (-73.9399886 40.8154373)
3099327952,40.8020733,-73.9497548,traffic_signals,4,,POINT (-73.9497548 40.8020733)
3099327955,40.814145,-73.9409348,traffic_signals,4,,POINT (-73.9409348 40.814145)
3099327957,40.8052502,-73.9474392,traffic_signals,4,,POINT (-73.9474392 40.8052502)
3099327961,40.8148176,-73.9404415,traffic_signals,4,,POINT (-73.9404415 40.8148176)
3099327962,40.8046223,-73.9478956,traffic_signals,4,,POINT (-73.9478956 40.8046223)
3099327964,40.7982754,-73.9525303,traffic_signals,3,,POINT (-73.9525303 40.7982754)
3099327965,40.8191141,-73.9371126,traffic_signals,4,,POINT (-73.9371126 40.8191141)
3099327966,40.8033718,-73.9488235,traffic_signals,4,,POINT (-73.9488235 40.8033718)
3099327968,40.8058736,-73.9469805,traffic_signals,4,,POINT (-73.9469805 40.8058736)
3099327970,40.8097268,-73.9441642,traffic_signals,4,,POINT (-73.9441642 40.8097268)
3099327972,40.8084812,-73.945077,traffic_signals,4,,POINT (-73.945077 40.8084812)
3099327974,40.7995043,-73.9516201,traffic_signals,4,,POINT (-73.9516201 40.7995043)
3099327975,40.8091051,-73.9446164,traffic_signals,4,,POINT (-73.9446164 40.8091051)
3099327976,40.8160584,-73.9395348,traffic_signals,4,,POINT (-73.9395348 40.8160584)
3212472843,40.7191808,-73.9905372,,4,,POINT (-73.9905372 40.7191808)
3212472963,40.7162541,-73.9920566,traffic_signals,3,,POINT (-73.9920566 40.7162541)
3212472978,40.7124636,-73.9925563,traffic_signals,4,,POINT (-73.9925563 40.7124636)
3247295579,40.8007576,-73.9583997,crossing,3,,POINT (-73.9583997 40.8007576)
3269867944,40.8134277,-73.962436,,3,,POINT (-73.962436 40.8134277)
3270031002,40.755166,-74.0005225,traffic_signals,4,,POINT (-74.0005225 40.755166)
3270031028,40.7558116,-73.9999743,,4,,POINT (-73.9999743 40.7558116)
3270031030,40.7563873,-73.999422,,3,,POINT (-73.999422 40.7563873)
3270031031,40.7565953,-73.9999215,,4,,POINT (-73.9999215 40.7565953)
3276524464,40.7629248,-74.0096744,,1,,POINT (-74.0096744 40.7629248)
3276524465,40.7631084,-74.0095468,,1,,POINT (-74.0095468 40.7631084)
3276524466,40.7624689,-74.0099717,,1,,POINT (-74.0099717 40.7624689)
3350498747,40.706712,-74.0023233,traffic_signals,3,,POINT (-74.0023233 40.706712)
3430331121,40.7381901,-73.9795551,turning_circle,1,,POINT (-73.9795551 40.7381901)
3430331122,40.7378834,-73.9788226,turning_circle,1,,POINT (-73.9788226 40.7378834)
3533937800,40.7733062,-73.9905614,stop,4,,POINT (-73.9905614 40.7733062)
3549074022,40.7999838,-73.9236481,,3,,POINT (-73.9236481 40.7999838)
3551738975,40.8136722,-73.9535288,,1,,POINT (-73.9535288 40.8136722)
3551756586,40.7583833,-73.9590324,,1,,POINT (-73.9590324 40.7583833)
3567807957,40.7211124,-74.0065788,traffic_signals,3,,POINT (-74.0065788 40.7211124)
3570003194,40.8179764,-73.9617541,,3,,POINT (-73.9617541 40.8179764)
3574612293,40.707202,-74.0149227,,3,,POINT (-74.0149227 40.707202)
3574648567,40.705734,-74.0151119,,3,,POINT (-74.0151119 40.705734)
3574648569,40.7071861,-74.0157313,,4,,POINT (-74.0157313 40.7071861)
3579426871,40.8084658,-73.9648621,,4,,POINT (-73.9648621 40.8084658)
3579426874,40.810373,-73.963477,stop,3,,POINT (-73.963477 40.810373)
3579432156,40.8041328,-73.9666013,,4,,POINT (-73.9666013 40.8041328)
3579432159,40.8074173,-73.9584103,traffic_signals,3,,POINT (-73.9584103 40.8074173)
3579432160,40.8086658,-73.9576175,traffic_signals,3,,POINT (-73.9576175 40.8086658)
3579432161,40.8100023,-73.958727,traffic_signals,4,,POINT (-73.958727 40.8100023)
3579432162,40.8106334,-73.9582686,traffic_signals,4,,POINT (-73.9582686 40.8106334)
3584752508,40.7314159,-73.9969733,traffic_signals,3,,POINT (-73.9969733 40.7314159)
3588508439,40.7154525,-74.0146236,,3,,POINT (-74.0146236 40.7154525)
3607948335,40.7981527,-73.9207017,,3,,POINT (-73.9207017 40.7981527)
3607948339,40.7982533,-73.9205773,,3,,POINT (-73.9205773 40.7982533)
3607948344,40.7987505,-73.9212861,,3,,POINT (-73.9212861 40.7987505)
3624790934,40.726752,-73.973799,stop,3,,POINT (-73.973799 40.726752)
3630219668,40.717928,-73.9856527,traffic_signals,3,,POINT (-73.9856527 40.717928)
3630249566,40.7176161,-73.9858243,traffic_signals,3,,POINT (-73.9858243 40.7176161)
3631837584,40.784547,-73.9418238,motorway_junction,3,14,POINT (-73.9418238 40.784547)
3631837585,40.7840873,-73.9429425,,3,,POINT (-73.9429425 40.7840873)
3639382767,40.750875,-73.9786749,traffic_signals,4,,POINT (-73.9786749 40.750875)
3639382768,40.7508347,-73.9787478,crossing,3,,POINT (-73.9787478 40.7508347)
3639382769,40.7531481,-73.9778381,,2,,POINT (-73.9778381 40.7531481)
3640160572,40.8000254,-73.9255447,,3,,POINT (-73.9255447 40.8000254)
3640160580,40.8001534,-73.9239157,,3,,POINT (-73.9239157 40.8001534)
3640160581,40.8000213,-73.9239374,,3,,POINT (-73.9239374 40.8000213)
3640160611,40.7937545,-73.9227672,,3,,POINT (-73.9227672 40.7937545)
3670609093,40.7199847,-73.9836452,,4,,POINT (-73.9836452 40.7199847)
3702296508,40.8055775,-73.9342104,,3,,POINT (-73.9342104 40.8055775)
3718637426,40.8643376,-73.9166074,,1,,POINT (-73.9166074 40.8643376)
3718672443,40.773612,-73.9815824,traffic_signals,4,,POINT (-73.9815824 40.773612)
3772840882,40.7095053,-74.0138882,,4,,POINT (-74.0138882 40.7095053)
3783071109,40.721278,-73.9829678,,3,,POINT (-73.9829678 40.721278)
3783071112,40.7210194,-73.9821197,,3,,POINT (-73.9821197 40.7210194)
3785522931,40.7850458,-73.9410405,,3,,POINT (-73.9410405 40.7850458)
3785532381,40.780193,-73.9441831,,3,,POINT (-73.9441831 40.780193)
3785532382,40.7799516,-73.9441142,traffic_signals,4,,POINT (-73.9441142 40.7799516)
3785575833,40.7596406,-73.958169,,4,,POINT (-73.958169 40.7596406)
3785585954,40.7610569,-73.9640313,traffic_signals,3,,POINT (-73.9640313 40.7610569)
3785586743,40.7599331,-73.9646643,crossing,3,,POINT (-73.9646643 40.7599331)
3785586748,40.7600127,-73.9637529,,3,,POINT (-73.9637529 40.7600127)
3785707059,40.7155363,-73.9788947,,3,,POINT (-73.9788947 40.7155363)
3786728557,40.797172,-73.9293306,,3,,POINT (-73.9293306 40.797172)
3786728678,40.8020916,-73.9340754,traffic_signals,4,,POINT (-73.9340754 40.8020916)
3786728679,40.8019596,-73.934173,,3,,POINT (-73.934173 40.8019596)
3786728763,40.8011674,-73.9295616,motorway_junction,3,,POINT (-73.9295616 40.8011674)
3786728788,40.8039604,-73.9320106,,3,,POINT (-73.9320106 40.8039604)
3786741452,40.8057132,-73.9346439,,3,,POINT (-73.9346439 40.8057132)
3786876211,40.7649057,-73.953189,,1,,POINT (-73.953189 40.7649057)
3786901738,40.7463887,-73.9817513,,4,,POINT (-73.9817513 40.7463887)
3786901743,40.7470429,-73.9812683,traffic_signals,4,,POINT (-73.9812683 40.7470429)
3788379733,40.7218819,-74.0053547,traffic_signals,4,,POINT (-74.0053547 40.7218819)
3829675223,40.7523347,-73.9669654,,3,,POINT (-73.9669654 40.7523347)
3831856757,40.7479653,-73.970531,,3,,POINT (-73.970531 40.7479653)
3834923371,40.747269,-73.9759838,,3,,POINT (-73.9759838 40.747269)
3843180751,40.7966003,-73.9180395,crossing,3,,POINT (-73.9180395 40.7966003)
3858909357,40.8045239,-73.9457212,,3,,POINT (-73.9457212 40.8045239)
3884569924,40.7100562,-74.0012106,traffic_signals,5,,POINT (-74.0012106 40.7100562)
3884569931,40.7101928,-74.0011123,traffic_signals,4,,POINT (-74.0011123 40.7101928)
3891963915,40.7279987,-74.0030167,,3,,POINT (-74.0030167 40.7279987)
3892037906,40.7300663,-73.9875129,,3,,POINT (-73.9875129 40.7300663)
3914862593,40.7047291,-74.014987,traffic_signals,3,,POINT (-74.014987 40.7047291)
3917286380,40.7969242,-73.9760626,,3,,POINT (-73.9760626 40.7969242)
3931519753,40.798685,-73.9334544,crossing,3,,POINT (-73.9334544 40.798685)
3931524258,40.799819,-73.935467,,3,,POINT (-73.935467 40.799819)
3931524260,40.801884,-73.9339793,,3,,POINT (-73.9339793 40.801884)
3931524261,40.7994809,-73.9357143,,3,,POINT (-73.9357143 40.7994809)
3931534870,40.8001169,-73.9352513,,3,,POINT (-73.9352513 40.8001169)
3931534871,40.8007405,-73.9347941,,3,,POINT (-73.9347941 40.8007405)
4012724171,40.727599,-73.985307,traffic_signals,4,,POINT (-73.985307 40.727599)
4015190382,40.728358,-73.9907799,,4,,POINT (-73.9907799 40.728358)
4015192929,40.707836,-74.0043276,,3,,POINT (-74.0043276 40.707836)
4016646206,40.789698,-73.9698629,traffic_signals,4,,POINT (-73.9698629 40.789698)
4016646214,40.8005207,-73.957867,traffic_signals,3,,POINT (-73.957867 40.8005207)
4121409402,40.7102075,-73.9965045,traffic_signals,3,,POINT (-73.9965045 40.7102075)
4133206254,40.742328,-74.0085059,,3,,POINT (-74.0085059 40.742328)
4137021568,40.7204753,-74.006894,,3,,POINT (-74.006894 40.7204753)
4138911201,40.7401138,-73.9822001,traffic_signals,3,,POINT (-73.9822001 40.7401138)
4142105811,40.7240104,-74.0084234,,3,,POINT (-74.0084234 40.7240104)
4142105812,40.7246766,-74.0093172,traffic_signals,4,,POINT (-74.0093172 40.7246766)
4142105813,40.7228854,-74.0067677,,3,,POINT (-74.0067677 40.7228854)
4142105822,40.7236607,-74.0079501,traffic_signals,4,,POINT (-74.0079501 40.7236607)
4143765783,40.7129432,-74.011756,,1,,POINT (-74.011756 40.7129432)
4143851142,40.7179475,-74.0055763,,3,,POINT (-74.0055763 40.7179475)
4143851144,40.7182549,-74.0052698,traffic_signals,4,,POINT (-74.0052698 40.7182549)
4143859865,40.7217117,-74.0053067,,4,,POINT (-74.0053067 40.7217117)
4143859873,40.7216847,-74.0050747,,3,,POINT (-74.0050747 40.7216847)
4143875757,40.7117314,-74.0078441,,3,,POINT (-74.0078441 40.7117314)
4143876126,40.7119124,-74.0038768,,3,,POINT (-74.0038768 40.7119124)
4145424858,40.7087468,-74.0180549,,3,,POINT (-74.0180549 40.7087468)
4145735057,40.7020631,-74.0097583,,3,,POINT (-74.0097583 40.7020631)
4145735059,40.7019107,-74.0098765,,3,,POINT (-74.0098765 40.7019107)
4145735066,40.7019726,-74.0100288,motorway_junction,3,1,POINT (-74.0100288 40.7019726)
4145794861,40.7022883,-74.0094947,,3,,POINT (-74.0094947 40.7022883)
4147546533,40.7019381,-74.010508,,3,,POINT (-74.010508 40.7019381)
4149748671,40.7076492,-74.0155375,,3,,POINT (-74.0155375 40.7076492)
4149936235,40.7069507,-74.0135153,traffic_signals,4,,POINT (-74.0135153 40.7069507)
4149936245,40.7071527,-74.0139431,,3,,POINT (-74.0139431 40.7071527)
4149947889,40.7055479,-74.0151647,toll_gantry,3,,POINT (-74.0151647 40.7055479)
4158673495,40.7105184,-74.0029673,,3,,POINT (-74.0029673 40.7105184)
